resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,date,dob,nationality,name,country,driver_age,finished,points_scored
16947,697,373,176,1.0,2,1,1,1,9.0,108,2:09:40.11,7780110.0,,,,,1,1966,8,46,1966-10-02,1936-03-04,British,Lotus-BRM,USA,30.579055441478438,1,9.0
16948,697,358,167,8.0,9,2,2,2,6.0,107,,,,,,,60,1966,8,46,1966-10-02,1942-04-18,Austrian,Cooper-Maserati,USA,24.45722108145106,1,6.0
16949,697,341,167,7.0,4,3,3,3,4.0,107,,,,,,,11,1966,8,46,1966-10-02,1934-02-11,British,Cooper-Maserati,USA,32.63791923340178,1,4.0
16950,697,346,167,19.0,13,4,4,4,3.0,105,,,,,,,13,1966,8,46,1966-10-02,1936-07-07,Swiss,Cooper-Maserati,USA,30.236824093086927,1,3.0
16951,697,360,187,17.0,11,5,5,5,2.0,105,,,,,,,13,1966,8,46,1966-10-02,1937-08-30,New Zealander,McLaren-Ford,USA,29.089664613278575,1,2.0
16952,697,397,172,2.0,19,6,6,6,1.0,101,,,,,,,17,1966,8,46,1966-10-02,1933-11-08,British,Lotus-Climax,USA,32.89801505817933,1,1.0
16953,697,404,66,10.0,17,,R,7,0.0,96,,,,,,,91,1966,8,46,1966-10-02,1930-06-12,British,BRM,USA,36.3066392881588,0,0.0
16954,697,386,11,12.0,8,,N,8,0.0,81,,,,,,,62,1966,8,46,1966-10-02,1930-08-05,American,Honda,USA,36.158795345653665,0,0.0
16955,697,374,176,18.0,12,,R,9,0.0,74,,,,,,,80,1966,8,46,1966-10-02,1936-12-30,British,Lotus-BRM,USA,29.754962354551676,0,0.0
16956,697,405,11,14.0,18,,R,10,0.0,58,,,,,,,5,1966,8,46,1966-10-02,1936-04-05,American,Honda,USA,30.491444216290212,0,0.0
16957,697,347,167,22.0,15,,N,11,0.0,57,,,,,,,62,1966,8,46,1966-10-02,1930-01-31,Swedish,Cooper-Maserati,USA,36.668035592060235,0,0.0
16958,697,356,191,5.0,1,,R,12,0.0,55,,,,,,,5,1966,8,46,1966-10-02,1926-04-02,Australian,Brabham-Repco,USA,40.50102669404517,0,0.0
16959,697,328,66,4.0,6,,R,13,0.0,53,,,,,,,5,1966,8,46,1966-10-02,1939-06-11,British,BRM,USA,27.310061601642712,0,0.0
16960,697,289,66,3.0,5,,R,14,0.0,52,,,,,,,24,1966,8,46,1966-10-02,1929-02-15,British,BRM,USA,37.62628336755647,0,0.0
16961,697,385,6,9.0,3,,R,15,0.0,34,,,,,,,5,1966,8,46,1966-10-02,1935-12-21,Italian,Ferrari,USA,30.781656399726216,0,0.0
16962,697,304,191,6.0,7,,R,16,0.0,18,,,,,,,5,1966,8,46,1966-10-02,1936-06-18,New Zealander,Brabham-Repco,USA,30.288843258042437,0,0.0
16963,697,345,176,11.0,10,,R,17,0.0,13,,,,,,,31,1966,8,46,1966-10-02,1940-01-18,Mexican,Lotus-BRM,USA,26.704996577686515,0,0.0
16964,697,364,190,15.0,14,,R,18,0.0,13,,,,,,,8,1966,8,46,1966-10-02,1931-04-13,American,Eagle-Weslake,USA,35.4715947980835,0,0.0
16965,697,396,189,16.0,16,,D,19,0.0,5,,,,,,,2,1966,8,46,1966-10-02,1933-04-27,American,Eagle-Climax,USA,33.43189596167009,0,0.0
16966,698,341,167,7.0,1,1,1,1,9.0,65,2:06:35.34,7595340.0,,,,,1,1966,9,32,1966-10-23,1934-02-11,British,Cooper-Maserati,Mexico,32.695414099931554,1,9.0
16967,698,356,191,5.0,4,2,2,2,6.0,65,+7.88,7603220.0,,,,,1,1966,9,32,1966-10-23,1926-04-02,Australian,Brabham-Repco,Mexico,40.558521560574945,1,6.0
16968,698,304,191,6.0,6,3,3,3,4.0,64,,,,,,,11,1966,9,32,1966-10-23,1936-06-18,New Zealander,Brabham-Repco,Mexico,30.34633812457221,1,4.0
16969,698,386,11,12.0,3,4,4,4,3.0,64,,,,,,,11,1966,9,32,1966-10-23,1930-08-05,American,Honda,Mexico,36.21629021218344,1,3.0
16970,698,364,189,15.0,9,5,5,5,2.0,64,,,,,,,11,1966,9,32,1966-10-23,1931-04-13,American,Eagle-Climax,Mexico,35.52908966461328,1,2.0
16971,698,347,167,22.0,12,6,6,6,1.0,63,,,,,,,12,1966,9,32,1966-10-23,1930-01-31,Swedish,Cooper-Maserati,Mexico,36.72553045859001,1,1.0
16972,698,397,176,2.0,17,7,7,7,0.0,61,,,,,,,14,1966,9,32,1966-10-23,1933-11-08,British,Lotus-BRM,Mexico,32.955509924709105,1,0.0
16973,698,405,11,14.0,13,8,8,8,0.0,60,,,,,,,15,1966,9,32,1966-10-23,1936-04-05,American,Honda,Mexico,30.548939082819988,1,0.0
16974,698,345,176,11.0,8,,R,9,0.0,49,,,,,,,24,1966,9,32,1966-10-23,1940-01-18,Mexican,Lotus-BRM,Mexico,26.76249144421629,0,0.0
16975,698,360,187,17.0,14,,R,10,0.0,40,,,,,,,5,1966,9,32,1966-10-23,1937-08-30,New Zealander,McLaren-Ford,Mexico,29.14715947980835,0,0.0
16976,698,346,167,19.0,11,,R,11,0.0,33,,,,,,,22,1966,9,32,1966-10-23,1936-07-07,Swiss,Cooper-Maserati,Mexico,30.2943189596167,0,0.0
16977,698,358,167,8.0,5,,R,12,0.0,32,,,,,,,22,1966,9,32,1966-10-23,1942-04-18,Austrian,Cooper-Maserati,Mexico,24.514715947980836,0,0.0
16978,698,404,66,10.0,16,,R,13,0.0,28,,,,,,,7,1966,9,32,1966-10-23,1930-06-12,British,BRM,Mexico,36.36413415468857,0,0.0
16979,698,328,66,4.0,10,,R,14,0.0,26,,,,,,,44,1966,9,32,1966-10-23,1939-06-11,British,BRM,Mexico,27.367556468172484,0,0.0
16980,698,396,190,16.0,18,,R,15,0.0,24,,,,,,,69,1966,9,32,1966-10-23,1933-04-27,American,Eagle-Weslake,Mexico,33.489390828199866,0,0.0
16981,698,289,66,3.0,7,,R,16,0.0,18,,,,,,,5,1966,9,32,1966-10-23,1929-02-15,British,BRM,Mexico,37.68377823408624,0,0.0
16982,698,373,176,1.0,2,,R,17,0.0,9,,,,,,,6,1966,9,32,1966-10-23,1936-03-04,British,Lotus-BRM,Mexico,30.636550308008214,0,0.0
16983,698,382,167,9.0,15,,R,18,0.0,9,,,,,,,25,1966,9,32,1966-10-23,1935-12-26,Mexican,Cooper-Maserati,Mexico,30.82546201232033,0,0.0
16984,699,373,172,5.0,1,1,1,1,9.0,85,2:06:46.0,7606000.0,,,,,1,1965,1,56,1965-01-01,1936-03-04,British,Lotus-Climax,South Africa,28.829568788501028,1,9.0
16985,699,341,6,1.0,2,2,2,2,6.0,85,+29.0,7635000.0,,,,,1,1965,1,56,1965-01-01,1934-02-11,British,Ferrari,South Africa,30.888432580424368,1,6.0
16986,699,289,66,3.0,5,3,3,3,4.0,85,+31.8,7637800.0,,,,,1,1965,1,56,1965-01-01,1929-02-15,British,BRM,South Africa,35.87679671457906,1,4.0
16987,699,374,172,6.0,4,4,4,4,3.0,85,+54.4,7660400.0,,,,,1,1965,1,56,1965-01-01,1936-12-30,British,Lotus-Climax,South Africa,28.005475701574266,1,3.0
16988,699,360,170,9.0,8,5,5,5,2.0,84,,,,,,,11,1965,1,56,1965-01-01,1937-08-30,New Zealander,Cooper-Climax,South Africa,27.340177960301162,1,2.0
16989,699,328,66,4.0,11,6,6,6,1.0,83,,,,,,,12,1965,1,56,1965-01-01,1939-06-11,British,BRM,South Africa,25.560574948665298,1,1.0
16990,699,346,181,12.0,14,7,7,7,0.0,83,,,,,,,12,1965,1,56,1965-01-01,1936-07-07,Swiss,Brabham-BRM,South Africa,28.487337440109513,1,0.0
16991,699,356,183,7.0,3,8,8,8,0.0,81,,,,,,,14,1965,1,56,1965-01-01,1926-04-02,Australian,Brabham-Climax,South Africa,38.75154004106776,1,0.0
16992,699,406,182,18.0,16,9,9,9,0.0,81,,,,,,,14,1965,1,56,1965-01-01,1937-10-12,Australian,Brabham-Ford,South Africa,27.222450376454482,1,0.0
16993,699,362,51,20.0,17,10,10,10,0.0,79,,,,,,,16,1965,1,56,1965-01-01,1935-03-16,South African,Alfa Romeo,South Africa,29.79876796714579,1,0.0
16994,699,408,176,15.0,13,11,11,11,0.0,77,,,,,,,18,1965,1,56,1965-01-01,1937-02-09,South African,Lotus-BRM,South Africa,27.89322381930185,1,0.0
16995,699,380,181,16.0,15,12,12,12,0.0,75,,,,,,,88,1965,1,56,1965-01-01,1930-10-01,Australian,Brabham-BRM,South Africa,34.25325119780972,1,0.0
16996,699,368,185,25.0,20,13,13,13,0.0,73,,,,,,,55,1965,1,56,1965-01-01,1921-08-24,Rhodesian,LDS-Alfa Romeo,South Africa,43.356605065023956,1,0.0
16997,699,407,182,19.0,19,14,14,14,0.0,71,,,,,,,111,1965,1,56,1965-01-01,1937-10-09,British,Brabham-Ford,South Africa,27.23066392881588,1,0.0
16998,699,385,6,2.0,6,15,15,15,0.0,66,,,,,,,80,1965,1,56,1965-01-01,1935-12-21,Italian,Ferrari,South Africa,29.032169746748803,1,0.0
16999,699,383,183,14.0,12,,N,16,0.0,50,,,,,,,62,1965,1,56,1965-01-01,1931-05-19,British,Brabham-Climax,South Africa,33.62354551676933,0,0.0
17000,699,347,183,11.0,7,,R,17,0.0,42,,,,,,,8,1965,1,56,1965-01-01,1930-01-31,Swedish,Brabham-Climax,South Africa,34.91854893908282,0,0.0
17001,699,358,170,10.0,10,,R,18,0.0,39,,,,,,,10,1965,1,56,1965-01-01,1942-04-18,Austrian,Cooper-Climax,South Africa,22.70773442847365,0,0.0
17002,699,340,170,17.0,18,,R,19,0.0,20,,,,,,,86,1965,1,56,1965-01-01,1924-12-07,Rhodesian,Cooper-Climax,South Africa,40.068446269678304,0,0.0
17003,699,364,183,8.0,9,,R,20,0.0,11,,,,,,,80,1965,1,56,1965-01-01,1931-04-13,American,Brabham-Climax,South Africa,33.72210814510609,0,0.0
17004,699,409,186,28.0,0,,F,21,0.0,0,,,,,,,81,1965,1,56,1965-01-01,1935-11-30,South African,Cooper-Ford,South Africa,29.089664613278575,0,0.0
17005,699,410,172,23.0,0,,F,22,0.0,0,,,,,,,81,1965,1,56,1965-01-01,1938-09-25,South African,Lotus-Climax,South Africa,26.269678302532512,0,0.0
17006,699,411,184,21.0,0,,F,23,0.0,0,,,,,,,81,1965,1,56,1965-01-01,1920-12-09,South African,LDS-Climax,South Africa,44.062970568104035,0,0.0
17007,699,412,180,27.0,0,,F,24,0.0,0,,,,,,,81,1965,1,56,1965-01-01,1939-01-07,South African,Lotus-Ford,South Africa,25.984941820670773,0,0.0
17008,699,413,172,22.0,0,,F,25,0.0,0,,,,,,,81,1965,1,56,1965-01-01,1938-07-04,South African,Lotus-Climax,South Africa,26.496919917864478,0,0.0
17009,699,414,172,24.0,0,,F,26,0.0,0,,,,,,,97,1965,1,56,1965-01-01,1941-07-11,Rhodesian,Lotus-Climax,South Africa,23.477070499657767,0,0.0
17010,699,334,185,29.0,0,,F,27,0.0,0,,,,,,,97,1965,1,56,1965-01-01,1934-11-22,South African,LDS-Alfa Romeo,South Africa,30.11088295687885,0,0.0
17011,699,293,180,32.0,0,,F,28,0.0,0,,,,,,,97,1965,1,56,1965-01-01,1936-10-27,South African,Lotus-Ford,South Africa,28.18069815195072,0,0.0
17012,699,415,93,26.0,0,,W,29,0.0,0,,,,,,,54,1965,1,56,1965-01-01,1932-04-30,South African,RE,South Africa,32.6735112936345,0,0.0
17013,699,416,167,31.0,0,,W,30,0.0,0,,,,,,,54,1965,1,56,1965-01-01,1931-05-18,South African,Cooper-Maserati,South Africa,33.62628336755647,0,0.0
17014,699,417,170,33.0,0,,W,31,0.0,0,,,,,,,54,1965,1,56,1965-01-01,1932-11-30,South African,Cooper-Climax,South Africa,32.087611225188226,0,0.0
17015,700,289,66,3.0,1,1,1,1,9.0,100,2:37:39.6,9459600.0,,,,,1,1965,2,6,1965-05-30,1929-02-15,British,BRM,Monaco,36.284736481861735,1,9.0
17016,700,385,6,17.0,4,2,2,2,6.0,100,+1:04.0,9523600.0,,,,,1,1965,2,6,1965-05-30,1935-12-21,Italian,Ferrari,Monaco,29.440109514031484,1,6.0
17017,700,328,66,4.0,3,3,3,3,4.0,100,+1:41.9,9561500.0,,,,,1,1965,2,6,1965-05-30,1939-06-11,British,BRM,Monaco,25.968514715947983,1,4.0
17018,700,341,6,18.0,5,4,4,4,3.0,99,,,,,,,60,1965,2,6,1965-05-30,1934-02-11,British,Ferrari,Monaco,31.29637234770705,1,3.0
17019,700,360,170,7.0,7,5,5,5,2.0,98,,,,,,,12,1965,2,6,1965-05-30,1937-08-30,New Zealander,Cooper-Climax,Monaco,27.748117727583846,1,2.0
17020,700,346,181,14.0,10,6,6,6,1.0,98,,,,,,,12,1965,2,6,1965-05-30,1936-07-07,Swiss,Brabham-BRM,Monaco,28.895277207392198,1,1.0
17021,700,347,183,12.0,13,7,7,7,0.0,97,,,,,,,13,1965,2,6,1965-05-30,1930-01-31,Swedish,Brabham-Climax,Monaco,35.3264887063655,1,0.0
17022,700,304,183,2.0,8,8,8,8,0.0,92,,,,,,,18,1965,2,6,1965-05-30,1936-06-18,New Zealander,Brabham-Climax,Monaco,28.947296372347708,1,0.0
17023,700,383,183,9.0,9,9,9,9,0.0,85,,,,,,,112,1965,2,6,1965-05-30,1931-05-19,British,Brabham-Climax,Monaco,34.03148528405202,1,0.0
17024,700,406,172,10.0,14,10,10,10,0.0,79,,,,,,,3,1965,2,6,1965-05-30,1937-10-12,Australian,Lotus-Climax,Monaco,27.630390143737166,1,0.0
17025,700,356,183,1.0,2,,R,11,0.0,43,,,,,,,5,1965,2,6,1965-05-30,1926-04-02,Australian,Brabham-Climax,Monaco,39.15947980835045,0,0.0
17026,700,370,176,15.0,6,,R,12,0.0,43,,,,,,,36,1965,2,6,1965-05-30,1940-04-04,British,Lotus-BRM,Monaco,25.152635181382614,0,0.0
17027,700,405,11,19.0,15,,R,13,0.0,33,,,,,,,6,1965,2,6,1965-05-30,1936-04-05,American,Honda,Monaco,29.149897330595483,0,0.0
17028,700,380,181,11.0,11,,R,14,0.0,29,,,,,,,5,1965,2,6,1965-05-30,1930-10-01,Australian,Brabham-BRM,Monaco,34.6611909650924,0,0.0
17029,700,305,176,16.0,12,,R,15,0.0,12,,,,,,,6,1965,2,6,1965-05-30,1940-04-02,British,Lotus-BRM,Monaco,25.15811088295688,0,0.0
17030,700,386,11,20.0,17,,R,16,0.0,0,,,,,,,86,1965,2,6,1965-05-30,1930-08-05,American,Honda,Monaco,34.81724845995893,0,0.0
17031,700,358,170,8.0,0,,F,17,0.0,0,,,,,,,81,1965,2,6,1965-05-30,1942-04-18,Austrian,Cooper-Climax,Monaco,23.11567419575633,0,0.0
17032,701,373,172,17.0,2,1,1,1,9.0,32,2:23:34.8,8614800.0,,,,,1,1965,3,13,1965-06-13,1936-03-04,British,Lotus-Climax,Belgium,29.27583846680356,1,9.0
17033,701,328,66,8.0,3,2,2,2,6.0,32,+44.8,8659600.0,,,,,1,1965,3,13,1965-06-13,1939-06-11,British,BRM,Belgium,26.00684462696783,1,6.0
17034,701,360,170,4.0,9,3,3,3,4.0,31,,,,,,,11,1965,3,13,1965-06-13,1937-08-30,New Zealander,Cooper-Climax,Belgium,27.786447638603697,1,4.0
17035,701,356,183,14.0,10,4,4,4,3.0,31,,,,,,,11,1965,3,13,1965-06-13,1926-04-02,Australian,Brabham-Climax,Belgium,39.19780971937029,1,3.0
17036,701,289,66,7.0,1,5,5,5,2.0,31,,,,,,,11,1965,3,13,1965-06-13,1929-02-15,British,BRM,Belgium,36.323066392881586,1,2.0
17037,701,386,11,10.0,4,6,6,6,1.0,31,,,,,,,11,1965,3,13,1965-06-13,1930-08-05,American,Honda,Belgium,34.85557837097878,1,1.0
17038,701,374,172,18.0,12,7,7,7,0.0,31,,,,,,,11,1965,3,13,1965-06-13,1936-12-30,British,Lotus-Climax,Belgium,28.451745379876797,1,0.0
17039,701,346,181,21.0,8,8,8,8,0.0,31,,,,,,,11,1965,3,13,1965-06-13,1936-07-07,Swiss,Brabham-BRM,Belgium,28.933607118412045,1,0.0
17040,701,385,6,2.0,15,9,9,9,0.0,30,,,,,,,12,1965,3,13,1965-06-13,1935-12-21,Italian,Ferrari,Belgium,29.478439425051334,1,0.0
17041,701,364,183,15.0,5,10,10,10,0.0,30,,,,,,,12,1965,3,13,1965-06-13,1931-04-13,American,Brabham-Climax,Belgium,34.168377823408626,1,0.0
17042,701,358,170,5.0,14,11,11,11,0.0,29,,,,,,,13,1965,3,13,1965-06-13,1942-04-18,Austrian,Cooper-Climax,Belgium,23.15400410677618,1,0.0
17043,701,376,66,27.0,17,12,12,12,0.0,29,,,,,,,13,1965,3,13,1965-06-13,1934-11-10,Belgian,BRM,Belgium,30.590006844626966,1,0.0
17044,701,404,176,22.0,16,13,13,13,0.0,27,,,,,,,15,1965,3,13,1965-06-13,1930-06-12,British,Lotus-BRM,Belgium,35.00342231348392,1,0.0
17045,701,370,176,23.0,13,14,14,14,0.0,26,,,,,,,3,1965,3,13,1965-06-13,1940-04-04,British,Lotus-BRM,Belgium,25.190965092402465,1,0.0
17046,701,418,66,29.0,20,,R,15,0.0,12,,,,,,,48,1965,3,13,1965-06-13,1932-02-29,American,BRM,Belgium,33.28678986995209,0,0.0
17047,701,347,183,20.0,7,,R,16,0.0,9,,,,,,,80,1965,3,13,1965-06-13,1930-01-31,Swedish,Brabham-Climax,Belgium,35.36481861738535,0,0.0
17048,701,405,11,11.0,11,,R,17,0.0,9,,,,,,,6,1965,3,13,1965-06-13,1936-04-05,American,Honda,Belgium,29.188227241615333,0,0.0
17049,701,341,6,1.0,6,,R,18,0.0,5,,,,,,,5,1965,3,13,1965-06-13,1934-02-11,British,Ferrari,Belgium,31.3347022587269,0,0.0
17050,701,380,181,26.0,19,,R,19,0.0,3,,,,,,,80,1965,3,13,1965-06-13,1930-10-01,Australian,Brabham-BRM,Belgium,34.69952087611225,0,0.0
17051,702,373,172,6.0,1,1,1,1,9.0,40,2:41:38.4,9698400.0,,,,,1,1965,4,51,1965-06-27,1936-03-04,British,Lotus-Climax,France,29.31416837782341,1,9.0
17052,702,328,66,12.0,2,2,2,2,6.0,40,+26.3,9724700.0,,,,,1,1965,4,51,1965-06-27,1939-06-11,British,BRM,France,26.04517453798768,1,6.0
17053,702,341,6,2.0,4,3,3,3,4.0,40,+2:33.5,9851900.0,,,,,1,1965,4,51,1965-06-27,1934-02-11,British,Ferrari,France,31.37303216974675,1,4.0
17054,702,304,183,16.0,6,4,4,4,3.0,40,+2:53.1,9871500.0,,,,,1,1965,4,51,1965-06-27,1936-06-18,New Zealander,Brabham-Climax,France,29.023956194387406,1,3.0
17055,702,289,66,10.0,13,5,5,5,2.0,39,,,,,,,11,1965,4,51,1965-06-27,1929-02-15,British,BRM,France,36.36139630390144,1,2.0
17056,702,346,181,36.0,14,6,6,6,1.0,39,,,,,,,11,1965,4,51,1965-06-27,1936-07-07,Swiss,Brabham-BRM,France,28.971937029431896,1,1.0
17057,702,374,172,8.0,10,7,7,7,0.0,39,,,,,,,11,1965,4,51,1965-06-27,1936-12-30,British,Lotus-Climax,France,28.490075290896645,1,0.0
17058,702,385,6,4.0,3,8,8,8,0.0,36,,,,,,,3,1965,4,51,1965-06-27,1935-12-21,Italian,Ferrari,France,29.516769336071185,1,0.0
17059,702,383,183,30.0,15,9,9,9,0.0,34,,,,,,,69,1965,4,51,1965-06-27,1931-05-19,British,Brabham-Climax,France,34.10814510609172,1,0.0
17060,702,360,170,18.0,9,,R,10,0.0,23,,,,,,,22,1965,4,51,1965-06-27,1937-08-30,New Zealander,Cooper-Climax,France,27.824777549623544,0,0.0
17061,702,347,183,34.0,11,,R,11,0.0,21,,,,,,,91,1965,4,51,1965-06-27,1930-01-31,Swedish,Brabham-Climax,France,35.403148528405204,0,0.0
17062,702,278,176,24.0,8,,R,12,0.0,20,,,,,,,69,1965,4,51,1965-06-27,1943-07-20,New Zealander,Lotus-BRM,France,21.93839835728953,0,0.0
17063,702,404,176,22.0,17,,R,13,0.0,18,,,,,,,6,1965,4,51,1965-06-27,1930-06-12,British,Lotus-BRM,France,35.04175222450377,0,0.0
17064,702,364,183,14.0,5,,R,14,0.0,16,,,,,,,5,1965,4,51,1965-06-27,1931-04-13,American,Brabham-Climax,France,34.20670773442848,0,0.0
17065,702,386,11,26.0,7,,R,15,0.0,9,,,,,,,80,1965,4,51,1965-06-27,1930-08-05,American,Honda,France,34.893908281998634,0,0.0
17066,702,405,11,28.0,16,,R,16,0.0,4,,,,,,,80,1965,4,51,1965-06-27,1936-04-05,American,Honda,France,29.22655715263518,0,0.0
17067,702,358,170,20.0,12,,R,17,0.0,3,,,,,,,3,1965,4,51,1965-06-27,1942-04-18,Austrian,Cooper-Climax,France,23.19233401779603,0,0.0
17068,703,373,172,5.0,1,1,1,1,9.0,80,2:05:25.4,7525400.0,,,,,1,1965,5,9,1965-07-10,1936-03-04,British,Lotus-Climax,UK,29.349760438056126,1,9.0
17069,703,289,66,3.0,2,2,2,2,6.0,80,+3.2,7528600.0,,,,,1,1965,5,9,1965-07-10,1929-02-15,British,BRM,UK,36.39698836413415,1,6.0
17070,703,341,6,1.0,5,3,3,3,4.0,80,+27.6,7553000.0,,,,,1,1965,5,9,1965-07-10,1934-02-11,British,Ferrari,UK,31.408624229979466,1,4.0
17071,703,374,172,6.0,6,4,4,4,3.0,80,+39.6,7565000.0,,,,,1,1965,5,9,1965-07-10,1936-12-30,British,Lotus-Climax,UK,28.525667351129364,1,3.0
17072,703,328,66,4.0,4,5,5,5,2.0,80,+1:14.6,7600000.0,,,,,1,1965,5,9,1965-07-10,1939-06-11,British,BRM,UK,26.080766598220396,1,2.0
17073,703,364,183,7.0,7,6,6,6,1.0,79,,,,,,,11,1965,5,9,1965-07-10,1931-04-13,American,Brabham-Climax,UK,34.24229979466119,1,1.0
17074,703,347,183,15.0,14,7,7,7,0.0,79,,,,,,,11,1965,5,9,1965-07-10,1930-01-31,Swedish,Brabham-Climax,UK,35.43874058863792,1,0.0
17075,703,380,181,17.0,13,8,8,8,0.0,78,,,,,,,12,1965,5,9,1965-07-10,1930-10-01,Australian,Brabham-BRM,UK,34.77344284736482,1,0.0
17076,703,346,181,16.0,18,9,9,9,0.0,78,,,,,,,12,1965,5,9,1965-07-10,1936-07-07,Swiss,Brabham-BRM,UK,29.00752908966461,1,0.0
17077,703,360,170,9.0,11,10,10,10,0.0,77,,,,,,,13,1965,5,9,1965-07-10,1937-08-30,New Zealander,Cooper-Climax,UK,27.860369609856264,1,0.0
17078,703,420,181,24.0,20,11,11,11,0.0,73,,,,,,,17,1965,5,9,1965-07-10,1921-09-22,British,Brabham-BRM,UK,43.79739904175222,1,0.0
17079,703,418,66,12.0,19,12,12,12,0.0,70,,,,,,,88,1965,5,9,1965-07-10,1932-02-29,American,BRM,UK,33.360711841204655,1,0.0
17080,703,370,176,22.0,16,13,13,13,0.0,63,,,,,,,50,1965,5,9,1965-07-10,1940-04-04,British,Lotus-BRM,UK,25.26488706365503,1,0.0
17081,703,358,170,10.0,12,14,14,14,0.0,62,,,,,,,5,1965,5,9,1965-07-10,1942-04-18,Austrian,Cooper-Climax,UK,23.227926078028748,1,0.0
17082,703,404,176,23.0,15,,R,15,0.0,41,,,,,,,5,1965,5,9,1965-07-10,1930-06-12,British,Lotus-BRM,UK,35.07734428473648,0,0.0
17083,703,419,170,20.0,21,,R,16,0.0,38,,,,,,,80,1965,5,9,1965-07-10,1927-08-18,British,Cooper-Climax,UK,37.894592744695416,0,0.0
17084,703,383,183,18.0,17,,R,17,0.0,33,,,,,,,6,1965,5,9,1965-07-10,1931-05-19,British,Brabham-Climax,UK,34.143737166324435,0,0.0
17085,703,304,183,14.0,10,,R,18,0.0,29,,,,,,,91,1965,5,9,1965-07-10,1936-06-18,New Zealander,Brabham-Climax,UK,29.059548254620122,0,0.0
17086,703,386,11,11.0,3,,R,19,0.0,26,,,,,,,98,1965,5,9,1965-07-10,1930-08-05,American,Honda,UK,34.92950034223135,0,0.0
17087,703,385,6,2.0,9,,R,20,0.0,2,,,,,,,5,1965,5,9,1965-07-10,1935-12-21,Italian,Ferrari,UK,29.5523613963039,0,0.0
17088,703,356,183,8.0,8,,W,21,0.0,0,,,,,,,54,1965,5,9,1965-07-10,1926-04-02,Australian,Brabham-Climax,UK,39.27173169062286,0,0.0
17089,703,421,186,25.0,0,,F,22,0.0,0,,,,,,,81,1965,5,9,1965-07-10,1943-05-15,British,Cooper-Ford,UK,22.154688569472963,0,0.0
17090,703,422,172,26.0,0,,F,23,0.0,0,,,,,,,81,1965,5,9,1965-07-10,1934-04-17,British,Lotus-Climax,UK,31.23066392881588,0,0.0
17091,704,373,172,6.0,2,1,1,1,9.0,80,2:03:59.1,7439100.0,,,,,1,1965,6,39,1965-07-18,1936-03-04,British,Lotus-Climax,Netherlands,29.371663244353183,1,9.0
17092,704,328,66,12.0,6,2,2,2,6.0,80,+8.0,7447100.0,,,,,1,1965,6,39,1965-07-18,1939-06-11,British,BRM,Netherlands,26.102669404517453,1,6.0
17093,704,364,183,16.0,5,3,3,3,4.0,80,+13.0,7452100.0,,,,,1,1965,6,39,1965-07-18,1931-04-13,American,Brabham-Climax,Netherlands,34.26420260095825,1,4.0
17094,704,289,66,10.0,1,4,4,4,3.0,80,+45.1,7484200.0,,,,,1,1965,6,39,1965-07-18,1929-02-15,British,BRM,Netherlands,36.41889117043121,1,3.0
17095,704,304,183,14.0,7,5,5,5,2.0,79,,,,,,,11,1965,6,39,1965-07-18,1936-06-18,New Zealander,Brabham-Climax,Netherlands,29.08145106091718,1,2.0
17096,704,386,11,22.0,3,6,6,6,1.0,79,,,,,,,11,1965,6,39,1965-07-18,1930-08-05,American,Honda,Netherlands,34.95140314852841,1,1.0
17097,704,341,6,2.0,4,7,7,7,0.0,79,,,,,,,11,1965,6,39,1965-07-18,1934-02-11,British,Ferrari,Netherlands,31.430527036276523,1,0.0
17098,704,374,172,8.0,8,8,8,8,0.0,79,,,,,,,11,1965,6,39,1965-07-18,1936-12-30,British,Lotus-Climax,Netherlands,28.54757015742642,1,0.0
17099,704,385,6,4.0,12,9,9,9,0.0,79,,,,,,,11,1965,6,39,1965-07-18,1935-12-21,Italian,Ferrari,Netherlands,29.574264202600958,1,0.0
17100,704,404,176,38.0,13,10,10,10,0.0,78,,,,,,,12,1965,6,39,1965-07-18,1930-06-12,British,Lotus-BRM,Netherlands,35.09924709103354,1,0.0
17101,704,380,181,30.0,11,11,11,11,0.0,77,,,,,,,13,1965,6,39,1965-07-18,1930-10-01,Australian,Brabham-BRM,Netherlands,34.795345653661876,1,0.0
17102,704,370,176,34.0,17,12,12,12,0.0,77,,,,,,,13,1965,6,39,1965-07-18,1940-04-04,British,Lotus-BRM,Netherlands,25.286789869952088,1,0.0
17103,704,346,181,28.0,10,13,13,13,0.0,55,,,,,,,113,1965,6,39,1965-07-18,1936-07-07,Swiss,Brabham-BRM,Netherlands,29.02943189596167,1,0.0
17104,704,358,170,20.0,14,,R,14,0.0,48,,,,,,,51,1965,6,39,1965-07-18,1942-04-18,Austrian,Cooper-Climax,Netherlands,23.249828884325805,0,0.0
17105,704,360,170,18.0,9,,R,15,0.0,36,,,,,,,24,1965,6,39,1965-07-18,1937-08-30,New Zealander,Cooper-Climax,Netherlands,27.88227241615332,0,0.0
17106,704,347,183,26.0,15,,R,16,0.0,16,,,,,,,44,1965,6,39,1965-07-18,1930-01-31,Swedish,Brabham-Climax,Netherlands,35.460643394934976,0,0.0
